ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
SNGX,"Soligenix, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000812796,BBG000FVMHG5,BBG001SBZ0D9,2024-04-19T00:00:00Z
SNOA,"Sonoma Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001367083,BBG000M75YR0,BBG001SQ8K88,2024-04-19T00:00:00Z
SNOW,Snowflake Inc.,stocks,us,XNYS,CS,True,usd,0001640147,BBG007DHGNJ4,BBG007DHGNK2,2024-04-19T00:00:00Z
SNPO,Snap One Holdings Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001856430,BBG011PCQZM2,BBG011PCR0G5,2024-04-19T00:00:00Z
SNPS,Synopsys Inc,stocks,us,XNAS,CS,True,usd,0000883241,BBG000BSFRF3,BBG001S5VTR8,2024-04-19T00:00:00Z
SNPX,"Synaptogenix, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001571934,BBG00YG4Q0S0,BBG00YG4Q1N3,2024-04-19T00:00:00Z
SNSE,"Sensei Biotherapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001829802,BBG00V3M3TP5,BBG00V3M3TR3,2024-04-19T00:00:00Z
SNT,Senstar Technologies Corporation Common Shares,stocks,us,XNAS,CS,True,usd,0001993727,BBG01M2K3B87,BBG01M2K3B96,2024-04-19T00:00:00Z
SNTG,Sentage Holdings Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001810467,,,2024-04-19T00:00:00Z
SNTI,"Senti Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001854270,BBG010WX7ZB3,BBG010WX8056,2024-04-19T00:00:00Z
SNV,Synovus Financial Corp.,stocks,us,XNYS,CS,True,usd,0000018349,BBG000BLNZL4,BBG001S5S3G1,2024-04-18T00:00:00Z
SNX,TD SYNNEX Corporation,stocks,us,XNYS,CS,True,usd,0001177394,BBG000CL9JV4,BBG001SFQWB2,2024-04-19T00:00:00Z
SO,The Southern Company,stocks,us,XNYS,CS,True,usd,0000092122,BBG000BT9DW0,BBG001S5W777,2024-04-19T00:00:00Z
SOAR,"Volato Group, Inc.",stocks,us,XASE,CS,True,usd,0001853070,BBG014L7QHM1,BBG014L7QJG4,2024-04-19T00:00:00Z
SOBR,"SOBR Safe, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001425627,BBG000P42ZM9,BBG001SQWNQ5,2024-04-19T00:00:00Z
SOC,Sable Offshore Corp.,stocks,us,XNYS,CS,True,usd,0001831481,BBG00Z6F4C10,BBG00Z6F4C29,2024-04-19T00:00:00Z
SOFI,"SoFi Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001818874,BBG00YB1ZD58,BBG00YB1ZF08,2024-04-19T00:00:00Z
SOHO,Sotherly Hotels Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001301236,BBG000M65CM5,BBG001SK9547,2024-04-19T00:00:00Z
SOHU,Sohu.com Limited American Depositary Shares,stocks,us,XNAS,CS,True,usd,0001734107,BBG00L2DB535,BBG00L2DB5V4,2024-04-19T00:00:00Z
SOI,"Solaris Oilfield Infrastructure, Inc.",stocks,us,XNYS,CS,True,usd,0001697500,BBG00G7D6C05,BBG00G7D6CQ7,2024-04-19T00:00:00Z
